pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,3.560145275428066e-6,5.972033946330532e-4,0.6272567397185284,0.56488116907219,1.707610694474584,72,
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,6.035191768721494e-5,0.0031008083769294825,0.557332238758646,0.5618877248382566,1.6675883527933477,57,
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,0.00013049915244673513,0.004728332247956737,0.5188480777437918,0.6518623029854499,1.8289341090320672,30,
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,0.002053413700357669,0.022105161453691607,0.4317076958033464,0.47969504243390604,1.4659334686814605,85,
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.0026640039976831772,0.024749691934640147,0.4317076958033464,0.6061483008444379,1.6569652443094067,23,
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,7.388843843970912e-5,0.003479940204847967,0.5384340963099162,0.489131703199419,1.5170697835181794,107,
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,0.008047599903870703,0.04952706220331317,0.3807304007227924,0.652449401590725,1.6824341239512435,16,
GOBP_POSTSYNAPSE_ORGANIZATION,0.003755306565052547,0.030319629909745686,0.4317076958033464,0.44597713507429254,1.3856476235709836,110,
GOBP_POTASSIUM_ION_TRANSPORT,0.005986122444248269,0.03995854568591709,0.40701791892395395,0.4545072032765327,1.3867455812336018,81,
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.0073989796311380316,0.046809589420128854,0.40701791892395395,0.4083480027484818,1.3004051322325647,172,
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH,1.7361965970070557e-4,0.005401323541698097,0.5188480777437918,0.6137592487052876,1.7389588893803911,33,
GOBP_PROTEIN_AUTOPHOSPHORYLATION,2.074548303995885e-4,0.00601264384517098,0.5188480777437918,0.4446674456886003,1.4164274810746462,173,
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.0014266353715243257,0.018324699033481016,0.45505986738722953,0.4021987342584209,1.2996792812947267,252,
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER,0.005098887483486435,0.03670982474841295,0.40701791892395395,0.5755756475926184,1.6148961665510784,30,
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,2.71138817929304e-4,0.007219119943287747,0.49849310876659025,0.4247140674725422,1.3679177640555047,218,
GOBP_PROTEIN_MATURATION,0.0014450433161045933,0.018352591329253466,0.45505986738722953,0.41102125100988746,1.321538745951535,212,
GOBP_PROTEIN_PROCESSING,0.005986122444248269,0.03995854568591709,0.40701791892395395,0.4148462549599153,1.3123071870642458,151,
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.003129470906754947,0.027140756636332544,0.4317076958033464,0.5476577261992959,1.5733072979124327,37,
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.001979418849352146,0.021863874000498783,0.4317076958033464,0.4287041791739241,1.3561447614099336,151,
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,9.306525630739029e-5,0.003994737773903297,0.5384340963099162,0.5005200282750952,1.5417149535697972,92,
GOBP_REGULATED_EXOCYTOSIS,1.1676544730752034e-4,0.004499450361588653,0.5384340963099162,0.456771077105093,1.4435776504763758,147,
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.004424548908422876,0.033267506315880206,0.40701791892395395,0.3818127315364063,1.2387389177633377,279,
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.003496322077807684,0.02887563064236424,0.4317076958033464,0.4203448695939829,1.3273797670076062,145,
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,0.005402029625970194,0.03761454304243312,0.40701791892395395,0.5568568345099814,1.5677898701412762,32,
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,0.0025713793302807233,0.02446411143380957,0.4317076958033464,0.4873081918814994,1.472308588040311,71,
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.0019463101851461048,0.021710321834968557,0.45505986738722953,0.5369202840432432,1.5532195695665836,42,
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT,0.002017717177394601,0.022000253853842744,0.4317076958033464,0.6514865640631131,1.730224649422964,19,
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,0.0079960656744232,0.049299379458125576,0.3807304007227924,0.3743403289012827,1.218863878069838,301,
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION,0.007130908498889547,0.04545283969874898,0.40701791892395395,0.6571109335117126,1.694454550906401,16,
GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,9.713188957312573e-4,0.01473335336731838,0.47727081536286214,0.692039536845647,1.801432232248639,17,
GOBP_REGULATION_OF_ANION_TRANSPORT,0.0020925015645726483,0.02231343649517563,0.4317076958033464,0.5471918296123439,1.5925970151141007,44,
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,2.3875963690563606e-5,0.0019747168993829558,0.5756102610711286,0.42243759889541116,1.3705407150058542,279,
GOBP_REGULATION_OF_AXONOGENESIS,0.0019054240789701435,0.021345723910361533,0.45505986738722953,0.46118445145097725,1.4280366121883494,102,
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,8.55684264882141e-7,4.683805840892431e-4,0.6594443980379349,0.462996943137721,1.491044665086963,219,
GOBP_REGULATION_OF_B_CELL_ACTIVATION,0.001979418849352146,0.021863874000498783,0.4317076958033464,0.4769745977256435,1.4554857433503114,82,
GOBP_REGULATION_OF_B_CELL_PROLIFERATION,0.005322192541931286,0.037288336590266515,0.40701791892395395,0.5486241834523337,1.5641746074935259,35,
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.0023123962020628747,0.023618480485527733,0.4317076958033464,0.4292021215422393,1.351419770521601,138,
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.006060483263397863,0.04037543957992564,0.40701791892395395,0.4962244746525769,1.4652829745467084,53,
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY,0.005465597069964851,0.03797917963985822,0.40701791892395395,0.45267868617759116,1.3891506050370903,88,
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,0.004573269797937039,0.03400219879110906,0.40701791892395395,0.39250033828901326,1.2676157400048484,237,
GOBP_REGULATION_OF_CELL_ACTIVATION,1.943293775143312e-6,5.697010156298653e-4,0.6272567397185284,0.4130825416610425,1.3568770859784782,410,
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,2.85094178024249e-4,0.00737980425710098,0.49849310876659025,0.6358446388757146,1.7761560801278928,29,
GOBP_REGULATION_OF_CELL_CELL_ADHESION,2.074548303995885e-4,0.00601264384517098,0.5188480777437918,0.4049474486186425,1.3211446364697192,316,
GOBP_REGULATION_OF_CELL_DEVELOPMENT,0.0012977798595900395,0.017411748124006695,0.45505986738722953,0.3884692902276338,1.2675658473777234,317,
GOBP_REGULATION_OF_CELL_MORPHOGENESIS,0.0029783536902281515,0.026301034800947035,0.4317076958033464,0.3997598702105011,1.2893898169223645,223,
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,4.686522602943222e-5,0.0027903324464784132,0.557332238758646,0.39652566942587875,1.3058789889840947,447,
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.0038296666652980786,0.030443527076552245,0.4317076958033464,0.4160495571208885,1.3218209609700395,163,
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.003904026810912306,0.030931203074307547,0.4317076958033464,0.4157806316601349,1.3183587128213716,159,
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,2.7249995657352747e-4,0.007219119943287747,0.49849310876659025,0.6530191887601907,1.7972872054835036,25,
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION,5.528403595084346e-5,0.0030693807259522888,0.557332238758646,0.3998181158958177,1.3108786554134417,388,
GOBP_REGULATION_OF_DEFENSE_RESPONSE,9.983355852761835e-5,0.004072776922772912,0.5384340963099162,0.39669773234295613,1.3033405134038805,416,
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.0034998183998854915,0.02887563064236424,0.4317076958033464,0.5336233355832989,1.5541031081380998,45,
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.0010216617399635103,0.015194977895685365,0.45505986738722953,0.4412299158138418,1.3882252418735281,137,
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,4.397429423603226e-4,0.009810317878577987,0.49849310876659025,0.4348139514878225,1.3870556104196454,180,
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,0.00576304005991317,0.03900692383865381,0.40701791892395395,0.4894137497511069,1.43979331823337,51,
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,6.090664593293931e-4,0.012078037213953051,0.47727081536286214,0.38712654165197613,1.269057600427788,381,
GOBP_REGULATION_OF_EXOCYTOSIS,0.001058477400631404,0.015569188939617682,0.45505986738722953,0.45043017854982603,1.4055373544942351,121,
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,3.2126423430950824e-4,0.007894253757561902,0.49849310876659025,0.4782388173341624,1.4858844290931859,110,
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.0033887141075997144,0.028513969079083455,0.4317076958033464,0.5627376459876756,1.6122791199333792,36,
GOBP_REGULATION_OF_GENE_SILENCING_BY_RNA,0.0077048533584174435,0.04793973896952945,0.40701791892395395,0.5372748213157955,1.5393265089863308,36,
GOBP_REGULATION_OF_HEMOPOIESIS,2.802525167534943e-4,0.007317589389195465,0.49849310876659025,0.41980980924241756,1.3558141741326937,237,
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,3.215866592700061e-6,5.972033946330532e-4,0.6272567397185284,0.45027552174638324,1.4555836849729602,241,
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,0.002053413700357669,0.022105161453691607,0.4317076958033464,0.401436653397322,1.2952773243928128,233,
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,8.014000466808619e-4,0.013587737791474012,0.47727081536286214,0.4274079362991131,1.3627572152456895,177,
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,0.006432287522913684,0.042231525874643135,0.40701791892395395,0.4072240974448932,1.3002091809795528,186,
GOBP_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,0.0014266353715243257,0.018324699033481016,0.45505986738722953,0.40920071259716567,1.3197221985804668,232,
GOBP_REGULATION_OF_ION_TRANSPORT,2.8343933370789684e-5,0.0022352157688452982,0.5756102610711286,0.4132237995104113,1.349394931301187,331,
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,5.357967813335759e-4,0.011078578570135096,0.47727081536286214,0.5422198508264157,1.6051247720294552,55,
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION,0.0015586051424298435,0.019011618841653234,0.45505986738722953,0.5482612886083325,1.581711785438505,40,
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,2.8064685065683558e-5,0.0022352157688452982,0.5756102610711286,0.45384544371813773,1.4490839360671233,182,
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,2.1840498977258177e-6,5.697010156298653e-4,0.6272567397185284,0.4831811434121064,1.539107610646305,173,
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,0.0023123962020628747,0.023618480485527733,0.4317076958033464,0.43566744291251824,1.3672940427308904,132,
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,4.854898683050026e-5,0.0027903324464784132,0.557332238758646,0.45754196942700376,1.4570658390636222,172,
GOBP_REGULATION_OF_LIPASE_ACTIVITY,0.0029043582888847626,0.02603798425487714,0.4317076958033464,0.5028987808441644,1.4959031519691073,59,
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION,5.449554795452184e-4,0.01119966079477476,0.47727081536286214,0.3946575082389413,1.2877838029381046,327,
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.0014096356576698433,0.018314461743902066,0.45505986738722953,0.5780305421635846,1.6480146586293343,35,
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,9.480305305988396e-4,0.014612597860275751,0.47727081536286214,0.46261582691817815,1.4360352068301518,109,
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,0.002793365235329221,0.025420305132746353,0.4317076958033464,0.4361974157100334,1.363973378669154,126,
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION,0.004209879145831689,0.032297964216097874,0.40701791892395395,0.5747027258376125,1.5987147728356412,28,
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,6.273839074630088e-4,0.012156907601183218,0.47727081536286214,0.44799175222396137,1.4041469844751755,129,
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.005809469385672792,0.03924284997373792,0.40701791892395395,0.5822341498731975,1.5971760731231948,24,
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,0.0038296666652980786,0.030443527076552245,0.4317076958033464,0.39968823762993205,1.2841465810492003,208,
GOBP_REGULATION_OF_METAL_ION_TRANSPORT,0.003755306565052547,0.030319629909745686,0.4317076958033464,0.3927400962858434,1.263632619770567,214,
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,0.0025713793302807233,0.02446411143380957,0.4317076958033464,0.4247227349524027,1.352199443875085,168,
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.00412710749544871,0.03173474266908521,0.40701791892395395,0.4394246015923726,1.3667325727373358,111,
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,3.303779626078673e-4,0.008002226222880557,0.49849310876659025,0.5684106895724436,1.6570728760828877,46,
GOBP_REGULATION_OF_NECROTIC_CELL_DEATH,6.200835744864672e-4,0.012084502305078218,0.47727081536286214,0.6336645769503966,1.754765635133479,26,
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.0014266353715243257,0.018324699033481016,0.45505986738722953,0.4005789177204097,1.2978502554954596,268,
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.002242882411676971,0.02333010508587917,0.4317076958033464,0.5432647902443564,1.5695561202887898,41,
GOBP_REGULATION_OF_NEUROGENESIS,0.002349393758282106,0.023730947179785952,0.4317076958033464,0.39938576860887703,1.2887791624861318,225,
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.00014397215618035912,0.004786368447133311,0.5188480777437918,0.41580318590977833,1.3511430213672044,284,
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT,0.00128065131741521,0.01730154827631465,0.45505986738722953,0.5810759377831146,1.656697342771811,35,
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,9.204639843932209e-4,0.014612597860275751,0.47727081536286214,0.5411190546409834,1.5846892633690766,49,
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.002629391074773534,0.02463056667004711,0.4317076958033464,0.6061338046586124,1.6627372511947356,24,
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,0.006134844093994613,0.04079069867203085,0.40701791892395395,0.465010779878003,1.4000177119725274,69,
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY,9.870550778976462e-5,0.004072776922772912,0.5384340963099162,0.4205077180847978,1.3613895319660039,264,
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,9.480305305988396e-4,0.014612597860275751,0.47727081536286214,0.4333055019684822,1.3723162921747682,156,
GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,2.805327692702478e-4,0.007317589389195465,0.49849310876659025,0.5772188440762489,1.6810689110404327,45,
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,0.0034257488678367345,0.028683245458850287,0.4317076958033464,0.5852245418528321,1.6419681290593056,30,
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,0.0038334963319633765,0.030443527076552245,0.4317076958033464,0.5316720094723306,1.5484201445721757,45,
GOBP_REGULATION_OF_PLATELET_ACTIVATION,0.004060860836324144,0.03172898409210869,0.40701791892395395,0.5766345623371901,1.6040887782330866,28,
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION,0.0016107149469848329,0.019368561649736056,0.45505986738722953,0.5060590919470869,1.502529691089576,58,
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.007547701600333406,0.04722187477256565,0.40701791892395395,0.424787041719163,1.3255196549299133,121,
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,2.253353899165724e-4,0.0064211118252697225,0.5188480777437918,0.7082116735644362,1.8808757727374548,19,
GOBP_REGULATION_OF_PROTEIN_BINDING,0.0043501885070764855,0.033067162725866496,0.40701791892395395,0.41513250549420794,1.3136388302173578,154,
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.001794794754429935,0.020492084216403732,0.45505986738722953,0.39196315509258395,1.2751391428914536,296,
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY,0.0026083769602898298,0.024618649979466008,0.4317076958033464,0.36823899609720456,1.2129596006670929,455,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,2.893662221131449e-4,0.007433642872618744,0.49849310876659025,0.4930325633784515,1.5147180074740176,89,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,1.3943769530984186e-4,0.004728332247956737,0.5188480777437918,0.4772903356519491,1.4888018384197075,120,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,1.9611861696196465e-4,0.005782941131461062,0.5188480777437918,0.5206547386849736,1.5753837389829661,74,
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,9.664383176109178e-4,0.01473335336731838,0.47727081536286214,0.4023673395581546,1.3021693362163804,262,
GOBP_REGULATION_OF_PROTEIN_TARGETING,0.0029413559864883525,0.02617884028919161,0.4317076958033464,0.4936533872405139,1.4797386697098112,65,
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,0.003766595061741082,0.030338536471173422,0.4317076958033464,0.591220776227613,1.6372288094342506,26,
GOBP_REGULATION_OF_PROTEOLYSIS,8.17847668120539e-5,0.003699438881383092,0.5384340963099162,0.39013052872761733,1.2886808408945047,490,
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.0033853287788208936,0.028513969079083455,0.4317076958033464,0.4436262605335152,1.3745672549542272,104,
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.00412710749544871,0.03173474266908521,0.40701791892395395,0.46407755508365195,1.4168763715088997,83,
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1.8704965141957725e-4,0.0056131448492370475,0.5188480777437918,0.417230112108906,1.3497647572868579,258,
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,0.002090411153419229,0.02231343649517563,0.4317076958033464,0.48320886989140477,1.4548070834135873,69,
GOBP_REGULATION_OF_SECRETION,1.3717046607380912e-4,0.004728332247956737,0.5188480777437918,0.4021797376919263,1.3137120564743536,335,
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,3.507892652722507e-5,0.002530907230932345,0.557332238758646,0.4307848265023228,1.3920394763610011,248,
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,1.3744508162150443e-4,0.004728332247956737,0.5188480777437918,0.5935700812141695,1.7103525505807244,39,
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.0030523491152239174,0.026814807900840162,0.4317076958033464,0.5080537751827275,1.50550572164218,56,
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,8.929876777236241e-4,0.014612597860275751,0.47727081536286214,0.4000413197130584,1.3001899908735262,285,
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,9.480305305988396e-4,0.014612597860275751,0.47727081536286214,0.5271282088738399,1.5550485431339636,52,
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,6.2561111693236465e-6,9.223683902250646e-4,0.610526878385931,0.4997033902173141,1.5677790704569234,131,
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,5.541141813802587e-4,0.011319284271448536,0.47727081536286214,0.47340624921267704,1.4677193115172504,106,
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.0029043582888847626,0.02603798425487714,0.4317076958033464,0.38662223824844605,1.2576920609075426,294,
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,4.625273519073791e-4,0.010184612015051445,0.49849310876659025,0.4112820908475634,1.3274216158024357,226,
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.0012793719454697403,0.01730154827631465,0.45505986738722953,0.4056280864169578,1.311254101633981,241,
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION,0.0015186751249845881,0.018794990324170577,0.45505986738722953,0.47769242142824914,1.4636138755953116,87,
GOBP_REGULATION_OF_T_CELL_PROLIFERATION,6.090664593293931e-4,0.012078037213953051,0.47727081536286214,0.45638231916269734,1.4310951403757555,130,
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,4.854898683050026e-5,0.0027903324464784132,0.557332238758646,0.4467962421582077,1.4284515206472188,189,
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,4.215154222663496e-4,0.009593012059766386,0.49849310876659025,0.3916934877951273,1.2820077193365933,357,
GOBP_RENAL_FILTRATION,8.981855221912402e-4,0.014612597860275751,0.47727081536286214,0.6680297117783386,1.78943203151343,20,
GOBP_RENAL_TUBULE_DEVELOPMENT,0.006438719810436597,0.042231525874643135,0.40701791892395395,0.5153715097294014,1.5009472257070369,45,
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,0.00405274722825956,0.03172898409210869,0.40701791892395395,0.421848545664155,1.3309345172733993,143,
GOBP_RESPONSE_TO_ALCOHOL,0.005837400842040276,0.03935313370846635,0.40701791892395395,0.4242636229850503,1.3315044162511958,132,
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.0012990776394496296,0.017411748124006695,0.45505986738722953,0.5714078007612842,1.6189648900464284,33,
GOBP_RESPONSE_TO_BACTERIUM,2.562382008855363e-6,5.722222539929556e-4,0.6272567397185284,0.4242830931123951,1.388753811623189,354,
GOBP_RESPONSE_TO_CAMP,0.00412710749544871,0.03173474266908521,0.40701791892395395,0.4986285284031554,1.4709733867495167,52,
GOBP_RESPONSE_TO_CARBOHYDRATE,0.006729731105334449,0.04355060721028457,0.40701791892395395,0.4215170971864985,1.3228847490631643,132,
GOBP_RESPONSE_TO_COPPER_ION,0.005322192541931286,0.037288336590266515,0.40701791892395395,0.5748514603319222,1.594959491073375,27,
GOBP_RESPONSE_TO_CORTICOSTEROID,0.0011137009512065471,0.015833140611184168,0.45505986738722953,0.4716182747055857,1.4562706434699313,95,
GOBP_RESPONSE_TO_DEXAMETHASONE,0.0013557123434746632,0.01795789279969759,0.45505986738722953,0.589155027936878,1.6587230819480616,32,
GOBP_RESPONSE_TO_ESTRADIOL,0.004647630283326983,0.03422098569425719,0.40701791892395395,0.4698181062379886,1.4215635619037914,74,
GOBP_RESPONSE_TO_ETHANOL,0.002867360597654888,0.025859627092148205,0.4317076958033464,0.4885130283713177,1.4638771955994272,66,
GOBP_RESPONSE_TO_FUNGUS,0.005322192541931286,0.037288336590266515,0.40701791892395395,0.5754382924983206,1.596587691744421,27,
GOBP_RESPONSE_TO_HEAT,0.006283565787904112,0.04153522726468391,0.40701791892395395,0.44949476126177174,1.3825124285160277,91,
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,0.0033853287788208936,0.028513969079083455,0.4317076958033464,0.4518921543204641,1.398830386930671,100,
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE,9.795255123108214e-6,0.001328628404898398,0.5933254763964051,0.41844098649200623,1.3675345170160176,344,
GOBP_RESPONSE_TO_INTERFERON_GAMMA,0.005539957795552118,0.03826068611958703,0.40701791892395395,0.4501396108292822,1.3926340630307874,99,
GOBP_RESPONSE_TO_INTERLEUKIN_6,0.0037855607971979855,0.03041904422582552,0.4317076958033464,0.5981326460451802,1.6407885917122564,24,
GOBP_RESPONSE_TO_KETONE,0.002497384098223716,0.024175452108957104,0.4317076958033464,0.4431955904964333,1.38187897372913,116,
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS,6.937625787825462e-5,0.0033134491614811466,0.5384340963099162,0.48347624878957324,1.5080974288888076,120,
GOBP_RESPONSE_TO_METAL_ION,8.197175648935808e-4,0.013760704270069962,0.47727081536286214,0.415273718590198,1.3373271127506037,217,
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,1.2129988799053178e-4,0.0045703102241765915,0.5384340963099162,0.43638290904953825,1.4002055319379738,204,
GOBP_RESPONSE_TO_MONOSACCHARIDE,0.003496322077807684,0.02887563064236424,0.4317076958033464,0.4400385649435907,1.3720240325856894,115,
GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE,0.001218994646266972,0.016871881002005314,0.45505986738722953,0.6749615986414766,1.7706140533373438,18,
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR,0.0043501885070764855,0.033067162725866496,0.40701791892395395,0.5533466013584937,1.5735947458407857,34,
GOBP_RESPONSE_TO_NUTRIENT,0.0037183087715661417,0.030236894590841217,0.4317076958033464,0.4519813381192286,1.3940263935296808,94,
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,0.0010032539228556694,0.015053248019484844,0.45505986738722953,0.38687983965815437,1.2622428546214985,326,
GOBP_RESPONSE_TO_OXYGEN_LEVELS,4.0784478718631026e-4,0.009501088993206461,0.49849310876659025,0.41934892387212325,1.3525725628571712,223,
GOBP_RESPONSE_TO_PEPTIDE,1.9158413356420634e-4,0.005698787692247576,0.5188480777437918,0.4027720126295346,1.3142352827674557,317,
GOBP_RESPONSE_TO_PH,0.007909826290209272,0.04894565866806504,0.3807304007227924,0.5734246800039573,1.5730100662080824,24,
GOBP_RESPONSE_TO_PROGESTERONE,0.008101277064876136,0.04976708428803438,0.3807304007227924,0.6021614068217918,1.623286228741284,21,
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,9.204639843932209e-4,0.014612597860275751,0.47727081536286214,0.4918447503521458,1.4969515223348238,78,
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.0017027548264113453,0.020118611903696418,0.45505986738722953,0.42730311118851894,1.351360664327607,152,
GOBP_RESPONSE_TO_RETINOIC_ACID,0.002793365235329221,0.025420305132746353,0.4317076958033464,0.48930260956747634,1.4709102447112128,68,
