pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MONOUBIQUITINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_TISSUE_REMODELING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_TOOTH_MINERALIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSTSYNAPSE_TO_NUCLEUS_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PRE_MIRNA_PROCESSING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PRENYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PRIMARY_ALCOHOL_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PRIMITIVE_HEMOPOIESIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_ACTIVATION_CASCADE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_ADP_RIBOSYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_AUTO_ADP_RIBOSYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_DESUMOYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_GERANYLGERANYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_HETEROTETRAMERIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_KINASE_C_SIGNALING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_LOCALIZATION_TO_AXON,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_LOCALIZATION_TO_PERINUCLEAR_REGION_OF_CYTOPLASM,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_LOCALIZATION_TO_PRESYNAPSE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_SERINE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_OXIDATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_POLY_ADP_RIBOSYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_TRANSPORT_ALONG_MICROTUBULE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PROTEIN_TRANSPORT_TO_VACUOLE_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PSEUDOPODIUM_ORGANIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_NUCLEOSIDE_CATABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RECEPTOR_MEDIATED_VIRION_ATTACHMENT_TO_HOST_CELL,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_ANION_CHANNEL_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_BRANCHING_MORPHOGENESIS_OF_A_NERVE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CD40_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CHLORIDE_TRANSPORT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_COLLATERAL_SPROUTING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_CYCLASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DENDRITE_EXTENSION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_ENAMEL_MINERALIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_FEAR_RESPONSE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_FOCAL_ADHESION_DISASSEMBLY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_HISTONE_UBIQUITINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_LIPOPHAGY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MEMBRANE_INVAGINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MEMBRANE_TUBULATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_MUCUS_SECRETION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PINOCYTOSIS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_KINASE_C_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_LIPIDATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_RECEPTOR_BINDING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_T_CELL_EXTRAVASATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RELAXATION_OF_CARDIAC_MUSCLE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RELAXATION_OF_MUSCLE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RENAL_PROTEIN_ABSORPTION,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RENAL_SODIUM_ION_TRANSPORT,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RESPONSE_TO_AMPHETAMINE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RESPONSE_TO_ATP,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RESPONSE_TO_AUDITORY_STIMULUS,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
GOBP_RESPONSE_TO_DIACYL_BACTERIAL_LIPOPEPTIDE,0.4376745706854256,0.6845212068056137,1.5112936344969201,2,2,
