pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,1,1,0,0,35,
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION,1,1,0,0,3,
GOBP_CELL_AGGREGATION,1,1,0,0,1,
GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION,1,1,0,0,1,
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,1,1,0,0,4,
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN,1,1,0,0,4,
GOBP_CELL_CELL_JUNCTION_MAINTENANCE,1,1,0,0,3,
GOBP_CELL_CELL_RECOGNITION,1,1,0,0,4,
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION,1,1,0,0,4,
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,1,1,0,0,2,
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,1,1,0,0,1,
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,1,1,0,0,4,
GOBP_CELL_CYCLE_DNA_REPLICATION,1,1,0,0,1,
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD,1,1,0,0,1,
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT,1,1,0,0,4,
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1,1,0,0,1,
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT,1,1,0,0,1,
GOBP_CELL_FATE_COMMITMENT,1,1,0,0,19,
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER,1,1,0,0,3,
GOBP_CELL_FATE_DETERMINATION,1,1,0,0,2,
GOBP_CELL_FATE_SPECIFICATION,1,1,0,0,5,
GOBP_CELL_JUNCTION_DISASSEMBLY,1,1,0,0,4,
GOBP_CELL_JUNCTION_MAINTENANCE,1,1,0,0,6,
GOBP_CELL_MATRIX_ADHESION,1,1,0,0,59,
GOBP_CELL_MATURATION,1,1,0,0,20,
GOBP_CELL_MIGRATION,1,1,0.18538809334895026,10,199,
GOBP_CELL_MIGRATION_IN_HINDBRAIN,1,1,0,0,4,
GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION,1,1,0,0,1,
GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT,1,1,0,0,1,
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,1,1,0,0,10,
GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION,1,1,0,0,1,
GOBP_CELL_PROJECTION_ORGANIZATION,1,1,0.1529211630111548,8,193,
GOBP_CELL_PROLIFERATION_IN_BONE_MARROW,1,1,0,0,1,
GOBP_CELL_PROLIFERATION_IN_FOREBRAIN,1,1,0,0,1,
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN,1,1,0,0,2,
GOBP_CELL_PROLIFERATION_IN_MIDBRAIN,1,1,0,0,1,
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS,1,1,0,0,1,
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1,1,0,0,1,
GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT,1,1,0,0,1,
GOBP_CELL_RECOGNITION,1,1,0,0,14,
GOBP_CELL_REDOX_HOMEOSTASIS,1,1,0,0,2,
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,1,1,0,0,26,
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,1,1,0,0,5,
GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS,1,1,0,0,2,
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS,1,1,0,0,5,
GOBP_CELLULAR_ANION_HOMEOSTASIS,1,1,0,0,2,
GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,1,1,0,0,6,
GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,1,1,0,0,3,
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,1,1,0,0,20,
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,1,1,0,0,13,
GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS,1,1,0,0,2,
GOBP_CELLULAR_COMPONENT_MAINTENANCE,1,1,0,0,14,
GOBP_CELLULAR_COPPER_ION_HOMEOSTASIS,1,1,0,0,2,
GOBP_CELLULAR_DEFENSE_RESPONSE,1,1,0,0,6,
GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE,1,1,0,0,1,
GOBP_CELLULAR_EXTRAVASATION,1,1,0,0,17,
GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS,1,1,0,0,8,
GOBP_CELLULAR_IRON_ION_HOMEOSTASIS,1,1,0,0,3,
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS,1,1,0,0,25,
GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE,1,1,0,0,1,
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,1,1,0,0,2,
GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_CELLULAR_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS,1,1,0,0,1,
GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,1,1,0,0,10,
GOBP_CELLULAR_PIGMENTATION,1,1,0,0,9,
GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA,1,1,0,0,18,
GOBP_CELLULAR_RESPONSE_TO_ATP,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_BACTERIAL_LIPOPROTEIN,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION,1,1,0,0,9,
GOBP_CELLULAR_RESPONSE_TO_CAMP,1,1,0,0,5,
GOBP_CELLULAR_RESPONSE_TO_COLD,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS,1,1,0,0,5,
GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS,1,1,0,0,4,
GOBP_CELLULAR_RESPONSE_TO_ETHER,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,1,1,0,0,4,
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,1,1,0,0,8,
GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_HYPEROXIA,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_IRON_ION,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_LEUCINE,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS,1,1,0,0,9,
GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,1,1,0,0,7,
GOBP_CELLULAR_RESPONSE_TO_MAGNESIUM_ION,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_NICOTINE,1,1,0,0,3,
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION,1,1,0,0,3,
GOBP_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_PEPTIDOGLYCAN,1,1,0,0,3,
GOBP_CELLULAR_RESPONSE_TO_PH,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_POTASSIUM_ION,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_PROGESTERONE_STIMULUS,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,1,1,0,0,4,
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID,1,1,0,0,13,
GOBP_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS,1,1,0,0,5,
GOBP_CELLULAR_RESPONSE_TO_UV_A,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_UV_B,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_UV_C,1,1,0,0,1,
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,1,1,0,0,7,
GOBP_CELLULAR_RESPONSE_TO_WATER_STIMULUS,1,1,0,0,2,
GOBP_CELLULAR_RESPONSE_TO_X_RAY,1,1,0,0,3,
GOBP_CELLULAR_RESPONSE_TO_ZINC_ION,1,1,0,0,1,
GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS,1,1,0,0,1,
GOBP_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS,1,1,0,0,6,
GOBP_CELLULAR_TRIVALENT_INORGANIC_ANION_HOMEOSTASIS,1,1,0,0,1,
GOBP_CENP_A_CONTAINING_CHROMATIN_ORGANIZATION,1,1,0,0,7,
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_FORMATION,1,1,0,0,1,
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE,1,1,0,0,2,
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS,1,1,0,0,11,
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT,1,1,0,0,13,
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,1,1,0,0,14,
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS,1,1,0,0,6,
GOBP_CENTRIOLE_ASSEMBLY,1,1,0,0,5,
GOBP_CENTRIOLE_CENTRIOLE_COHESION,1,1,0,0,3,
GOBP_CENTROMERE_COMPLEX_ASSEMBLY,1,1,0,0,18,
GOBP_CENTROSOME_DUPLICATION,1,1,0,0,8,
GOBP_CENTROSOME_SEPARATION,1,1,0,0,2,
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS,1,1,0,0,5,
GOBP_CERAMIDE_CATABOLIC_PROCESS,1,1,0,0,3,
GOBP_CERAMIDE_METABOLIC_PROCESS,1,1,0,0,8,
GOBP_CERAMIDE_TRANSPORT,1,1,0,0,2,
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT,1,1,0,0,3,
GOBP_CEREBELLAR_CORTEX_FORMATION,1,1,0,0,2,
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS,1,1,0,0,2,
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,1,1,0,0,3,
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION,1,1,0,0,2,
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS,1,1,0,0,2,
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION,1,1,0,0,7,
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,1,1,0,0,15,
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION,1,1,0,0,1,
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION,1,1,0,0,5,
GOBP_CEREBROSPINAL_FLUID_CIRCULATION,1,1,0,0,1,
GOBP_CGMP_MEDIATED_SIGNALING,1,1,0,0,5,
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,1,1,0,0,5,
GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE,1,1,0,0,3,
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC,1,1,0,0,16,
GOBP_CHEMOREPULSION_OF_AXON,1,1,0,0,1,
GOBP_CHEMOSENSORY_BEHAVIOR,1,1,0,0,1,
GOBP_CHITIN_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT,1,1,0,0,3,
GOBP_CHLORIDE_TRANSPORT,1,1,0,0,6,
GOBP_CHOLESTEROL_CATABOLIC_PROCESS,1,1,0,0,2,
GOBP_CHOLESTEROL_EFFLUX,1,1,0,0,16,
GOBP_CHOLESTEROL_STORAGE,1,1,0,0,6,
GOBP_CHONDROBLAST_DIFFERENTIATION,1,1,0,0,2,
GOBP_CHONDROCYTE_DEVELOPMENT,1,1,0,0,3,
GOBP_CHONDROCYTE_DIFFERENTIATION,1,1,0,0,10,
GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS,1,1,0,0,1,
GOBP_CHONDROCYTE_PROLIFERATION,1,1,0,0,4,
GOBP_CHORIO_ALLANTOIC_FUSION,1,1,0,0,1,
GOBP_CHROMATIN_REMODELING_AT_CENTROMERE,1,1,0,0,7,
GOBP_CHROMOSOME_CONDENSATION,1,1,0,0,3,
GOBP_CHROMOSOME_LOCALIZATION_TO_NUCLEAR_ENVELOPE_INVOLVED_IN_HOMOLOGOUS_CHROMOSOME_SEGREGATION,1,1,0,0,1,
GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE,1,1,0,0,2,
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE,1,1,0,0,2,
GOBP_CHROMOSOME_SEPARATION,1,1,0,0,8,
GOBP_CHRONIC_INFLAMMATORY_RESPONSE,1,1,0,0,4,
GOBP_CLATHRIN_COAT_ASSEMBLY,1,1,0,0,15,
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS,1,1,0,0,25,
GOBP_CLEAVAGE_FURROW_FORMATION,1,1,0,0,3,
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS,1,1,0,0,1,
GOBP_COCHLEA_DEVELOPMENT,1,1,0,0,6,
GOBP_COCHLEA_MORPHOGENESIS,1,1,0,0,4,
GOBP_COENZYME_A_BIOSYNTHETIC_PROCESS,1,1,0,0,1,
GOBP_COENZYME_A_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_COGNITION,1,1,0,0,34,
GOBP_COHESIN_LOADING,1,1,0,0,1,
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY,1,1,0,0,7,
GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,5,
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS,1,1,0,0,7,
GOBP_COLLAGEN_CATABOLIC_PROCESS,1,1,0,0,2,
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,1,1,0,0,7,
GOBP_COLLAGEN_METABOLIC_PROCESS,1,1,0,0,10,
GOBP_COLLATERAL_SPROUTING,1,1,0,0,5,
GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY,1,1,0,0,1,
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,1,1,0,0,5,
GOBP_COMMISSURAL_NEURON_AXON_GUIDANCE,1,1,0,0,1,
GOBP_COMMON_PARTNER_SMAD_PROTEIN_PHOSPHORYLATION,1,1,0,0,3,
GOBP_COMPLEMENT_ACTIVATION,1,1,0,0,6,
GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY,1,1,0,0,1,
GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY,1,1,0,0,2,
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,1,1,0,0,3,
GOBP_CONNECTIVE_TISSUE_REPLACEMENT,1,1,0,0,2,
GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING,1,1,0,0,1,
GOBP_CONVERGENT_EXTENSION,1,1,0,0,2,
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION,1,1,0,0,1,
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION,1,1,0,0,2,
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS,1,1,0,0,2,
GOBP_COPII_COATED_VESICLE_BUDDING,1,1,0,0,3,
GOBP_COPII_COATED_VESICLE_CARGO_LOADING,1,1,0,0,2,
GOBP_COPPER_ION_HOMEOSTASIS,1,1,0,0,3,
GOBP_COPULATION,1,1,0,0,4,
GOBP_CORONARY_VASCULATURE_DEVELOPMENT,1,1,0,0,3,
GOBP_CORPUS_CALLOSUM_DEVELOPMENT,1,1,0,0,4,
GOBP_CORPUS_CALLOSUM_MORPHOGENESIS,1,1,0,0,2,
GOBP_CORTICOSPINAL_TRACT_MORPHOGENESIS,1,1,0,0,1,
GOBP_CORTICOSTEROID_HORMONE_SECRETION,1,1,0,0,2,
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,3,
GOBP_CRANIAL_GANGLION_DEVELOPMENT,1,1,0,0,1,
GOBP_CRANIAL_NERVE_FORMATION,1,1,0,0,1,
GOBP_CRANIAL_NERVE_MORPHOGENESIS,1,1,0,0,3,
GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,1,1,0,0,4,
GOBP_CRANIAL_SUTURE_MORPHOGENESIS,1,1,0,0,1,
GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS,1,1,0,0,1,
GOBP_CRISTAE_FORMATION,1,1,0,0,1,
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,1,1,0,0,8,
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_CYCLOOXYGENASE_PATHWAY,1,1,0,0,1,
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,1,1,0,0,4,
GOBP_CYTOLYSIS,1,1,0,0,1,
GOBP_CYTOLYSIS_BY_HOST_OF_SYMBIONT_CELLS,1,1,0,0,1,
GOBP_CYTOPLASM_ORGANIZATION,1,1,0,0,3,
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,1,1,0,0,12,
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,12,
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS,1,1,0,0,5,
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN,1,1,0,0,3,
GOBP_CYTOSKELETON_ORGANIZATION,1,1,0.14257866889445836,8,207,
GOBP_CYTOSOLIC_TRANSPORT,1,1,0,0,54,
GOBP_DAMP_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_DE_NOVO_AMP_BIOSYNTHETIC_PROCESS,1,1,0,0,1,
GOBP_DE_NOVO_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS,1,1,0,0,1,
GOBP_DECIDUALIZATION,1,1,0,0,1,
GOBP_DEFENSE_RESPONSE_TO_FUNGUS,1,1,0,0,2,
GOBP_DEHYDROASCORBIC_ACID_TRANSPORT,1,1,0,0,1,
GOBP_DEMETHYLATION,1,1,0,0,1,
GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS,1,1,0,0,1,
GOBP_DENDRITIC_CELL_CHEMOTAXIS,1,1,0,0,4,
GOBP_DENDRITIC_CELL_DIFFERENTIATION,1,1,0,0,6,
GOBP_DENDRITIC_CELL_MIGRATION,1,1,0,0,6,
GOBP_DENDRITIC_SPINE_MAINTENANCE,1,1,0,0,6,
GOBP_DENDRITIC_SPINE_MORPHOGENESIS,1,1,0,0,14,
GOBP_DENSE_CORE_GRANULE_TRANSPORT,1,1,0,0,1,
GOBP_DENTATE_GYRUS_DEVELOPMENT,1,1,0,0,1,
GOBP_DENTINOGENESIS,1,1,0,0,2,
GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_DEOXYRIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS,1,1,0,0,2,
GOBP_DEOXYRIBOSE_PHOSPHATE_METABOLIC_PROCESS,1,1,0,0,2,
GOBP_DESMOSOME_ORGANIZATION,1,1,0,0,1,
GOBP_DETECTION_OF_ABIOTIC_STIMULUS,1,1,0,0,12,
GOBP_DETECTION_OF_BACTERIAL_LIPOPROTEIN,1,1,0,0,1,
GOBP_DETECTION_OF_BIOTIC_STIMULUS,1,1,0,0,5,
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS,1,1,0,0,5,
GOBP_DETECTION_OF_LIGHT_STIMULUS,1,1,0,0,2,
GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1,1,0,0,1,
GOBP_DETECTION_OF_MECHANICAL_STIMULUS,1,1,0,0,7,
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1,1,0,0,5,
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN,1,1,0,0,3,
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND,1,1,0,0,2,
GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN,1,1,0,0,4,
GOBP_DETECTION_OF_MUSCLE_STRETCH,1,1,0,0,2,
GOBP_DETECTION_OF_OTHER_ORGANISM,1,1,0,0,3,
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1,1,0,0,9,
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN,1,1,0,0,5,
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS,1,1,0,0,3,
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1,1,0,0,3,
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN,1,1,0,0,3,
GOBP_DETECTION_OF_VISIBLE_LIGHT,1,1,0,0,2,
GOBP_DETERMINATION_OF_ADULT_LIFESPAN,1,1,0,0,4,
GOBP_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY,1,1,0,0,2,
GOBP_DETOXIFICATION_OF_COPPER_ION,1,1,0,0,1,
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS,1,1,0,0,16,
GOBP_DEVELOPMENTAL_INDUCTION,1,1,0,0,4,
GOBP_DEVELOPMENTAL_MATURATION,1,1,0,0,34,
GOBP_DIACYLGLYCEROL_BIOSYNTHETIC_PROCESS,1,1,0,0,1,
GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS,1,1,0,0,2,
GOBP_DIAPEDESIS,1,1,0,0,2,
GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,1,1,0,0,2,
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,1,1,0,0,5,
GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT,1,1,0,0,1,
GOBP_DIET_INDUCED_THERMOGENESIS,1,1,0,0,1,
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS,1,1,0,0,5,
GOBP_DIOL_BIOSYNTHETIC_PROCESS,1,1,0,0,1,
GOBP_DIOL_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_DIRECT_OSSIFICATION,1,1,0,0,2,
GOBP_DNA_CATABOLIC_PROCESS,1,1,0,0,3,
GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC,1,1,0,0,2,
GOBP_DNA_DAMAGE_INDUCED_PROTEIN_PHOSPHORYLATION,1,1,0,0,2,
GOBP_DNA_DEALKYLATION,1,1,0,0,1,
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY,1,1,0,0,3,
GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING,1,1,0,0,1,
GOBP_DNA_LIGATION,1,1,0,0,1,
GOBP_DNA_REPLICATION_DEPENDENT_CHROMATIN_ORGANIZATION,1,1,0,0,5,
GOBP_DNA_REPLICATION_INDEPENDENT_CHROMATIN_ORGANIZATION,1,1,0,0,10,
GOBP_DNA_STRAND_ELONGATION,1,1,0,0,3,
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION,1,1,0,0,1,
